Consider the second sample test. In the optimal solution, the first subarray consists of the first two elements and the second subarray consists of the third element only. Note that the last element does not belong to any subarray in this solution." "2600  x492"
513D2 "Constrained Tree" "constructive algorithms, data structures" "You need to find a binary tree of size n that satisfies a given set of c constraints. Suppose that the nodes of the unknown binary tree are labeled using a pre-order traversal starting with 1. For the i-th constraint you are given two labels, ai and bi and a direction, left or right. In case of left direction, bi is an element of the subtree rooted at ai\'s left child. Similarly in the case of right direction bi is an element of the subtree rooted at ai\'s right child.
The first line of input contains two integers n and c. The next c lines contain 2 integers ai, bi (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89ai,\xe2\x80\x89bi\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89n) and either ""LEFT"" or ""RIGHT"" denoting whether b is in the subtree rooted at ai\'s left child or in the subtree rooted at ai\'s right child.
The problem consists of multiple subproblems. The subproblems have different constraints on the input. You will get some score for the correct submission of the subproblem. The description of the subproblems follows.
Output will be on a single line.
Any binary tree that satisfies the constraints will be accepted. The tree\'s nodes should be printed out as n space separated labels representing an in-order traversal, using the pre-order numbers as labels of vertices.
If there are no trees that satisfy the constraints, print ""IMPOSSIBLE"" (without quotes).
Consider the first sample test. We need to find a tree with 3 nodes that satisfies the following two constraints. The node labeled 2 with pre-order traversal should be in the left subtree of the node labeled 1 with pre-order traversal; the node labeled 3 with pre-order traversal should be in the right subtree of the node labeled 1. There is only one tree with three nodes that satisfies these constraints and its in-order traversal is (2,\xe2\x80\x891,\xe2\x80\x893).
Pre-order is the ""root \xe2\x80\x93 left subtree \xe2\x80\x93 right subtree"" order. In-order is the ""left subtree \xe2\x80\x93 root \xe2\x80\x93 right subtree"" order.
For other information regarding in-order and pre-order, see http://en.wikipedia.org/wiki/Tree_traversal." "2600  x384"
513D1 "Constrained Tree" "dfs and similar" "You need to find a binary tree of size n that satisfies a given set of c constraints. Suppose that the nodes of the unknown binary tree are labeled using a pre-order traversal starting with 1. For the i-th constraint you are given two labels, ai and bi and a direction, left or right. In case of left direction, bi is an element of the subtree rooted at ai\'s left child. Similarly in the case of right direction bi is an element of the subtree rooted at ai\'s right child.
The first line of input contains two integers n and c. The next c lines contain 2 integers ai, bi (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89ai,\xe2\x80\x89bi\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89n) and either ""LEFT"" or ""RIGHT"" denoting whether b is in the subtree rooted at ai\'s left child or in the subtree rooted at ai\'s right child.
The problem consists of multiple subproblems. The subproblems have different constraints on the input. You will get some score for the correct submission of the subproblem. The description of the subproblems follows.
Output will be on a single line.
Any binary tree that satisfies the constraints will be accepted. The tree\'s nodes should be printed out as n space separated labels representing an in-order traversal, using the pre-order numbers as labels of vertices.
If there are no trees that satisfy the constraints, print ""IMPOSSIBLE"" (without quotes).
Consider the first sample test. We need to find a tree with 3 nodes that satisfies the following two constraints. The node labeled 2 with pre-order traversal should be in the left subtree of the node labeled 1 with pre-order traversal; the node labeled 3 with pre-order traversal should be in the right subtree of the node labeled 1. There is only one tree with three nodes that satisfies these constraints and its in-order traversal is (2,\xe2\x80\x891,\xe2\x80\x893).
Pre-order is the ""root \xe2\x80\x93 left subtree \xe2\x80\x93 right subtree"" order. In-order is the ""left subtree \xe2\x80\x93 root \xe2\x80\x93 right subtree"" order.
For other information regarding in-order and pre-order, see http://en.wikipedia.org/wiki/Tree_traversal." "2400  x621"
513C "Second price auction" "bitmasks, probabilities" "Nowadays, most of the internet advertisements are not statically linked to a web page. Instead, what will be shown to the person opening a web page is determined within 100 milliseconds after the web page is opened. Usually, multiple companies compete for each ad slot on the web page in an auction. Each of them receives a request with details about the user, web page and ad slot and they have to respond within those 100 milliseconds with a bid they would pay for putting an advertisement on that ad slot. The company that suggests the highest bid wins the auction and gets to place its advertisement. If there are several companies tied for the highest bid, the winner gets picked at random.
However, the company that won the auction does not have to pay the exact amount of its bid. In most of the cases, a second-price auction is used. This means that the amount paid by the company is equal to the maximum of all the other bids placed for this ad slot.
Let\'s consider one such bidding. There are n companies competing for placing an ad. The i-th of these companies will bid an integer number of microdollars equiprobably randomly chosen from the range between Li and Ri, inclusive. In the other words, the value of the i-th company bid can be any integer from the range [Li,\xe2\x80\x89Ri] with the same probability. 
Determine the expected value that the winner will have to pay in a second-price auction.
The first line of input contains an integer number n (2\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89n\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x895). n lines follow, the i-th of them containing two numbers Li and Ri (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89Li\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89Ri\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x8910000) describing the i-th company\'s bid preferences.
This problem doesn\'t have subproblems. You will get 8 points for the correct submission.
Output the answer with absolute or relative error no more than 1e\xe2\x80\x89-\xe2\x80\x899.
Consider the first example. The first company bids a random integer number of microdollars in range [4,\xe2\x80\x897]; the second company bids between 8 and 10, and the third company bids 5 microdollars. The second company will win regardless of the exact value it bids, however the price it will pay depends on the value of first company\'s bid. With probability 0.5 the first company will bid at most 5 microdollars, and the second-highest price of the whole auction will be 5. With probability 0.25 it will bid 6 microdollars, and with probability 0.25 it will bid 7 microdollars. Thus, the expected value the second company will have to pay is 0.5\xc2\xb75\xe2\x80\x89+\xe2\x80\x890.25\xc2\xb76\xe2\x80\x89+\xe2\x80\x890.25\xc2\xb77\xe2\x80\x89=\xe2\x80\x895.75." "2000  x1563"
513B2 Permutations "bitmasks, divide and conquer, math" "You are given a permutation p of numbers 1,\xe2\x80\x892,\xe2\x80\x89...,\xe2\x80\x89n. Let\'s define f(p) as the following sum:
Find the lexicographically m-th permutation of length n in the set of permutations having the maximum possible value of f(p).
The single line of input contains two integers n and m (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89m\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89cntn), where cntn is the number of permutations of length n with maximum possible value of f(p).
The problem consists of two subproblems. The subproblems have different constraints on the input. You will get some score for the correct submission of the subproblem. The description of the subproblems follows.
Output n number forming the required permutation.
In the first example, both permutations of numbers {1, 2} yield maximum possible f(p) which is equal to 4. Among them, (2,\xe2\x80\x891) comes second in lexicographical order." "1800  x2639"
513B1 Permutations "brute force" "You are given a permutation p of numbers 1,\xe2\x80\x892,\xe2\x80\x89...,\xe2\x80\x89n. Let\'s define f(p) as the following sum:
Find the lexicographically m-th permutation of length n in the set of permutations having the maximum possible value of f(p).
The single line of input contains two integers n and m (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89m\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89cntn), where cntn is the number of permutations of length n with maximum possible value of f(p).
The problem consists of two subproblems. The subproblems have different constraints on the input. You will get some score for the correct submission of the subproblem. The description of the subproblems follows.
Output n number forming the required permutation.
In the first example, both permutations of numbers {1, 2} yield maximum possible f(p) which is equal to 4. Among them, (2,\xe2\x80\x891) comes second in lexicographical order." "1400  x3628"
513A Game "constructive algorithms, math" "Two players play a simple game. Each player is provided with a box with balls. First player\'s box contains exactly n1 balls and second player\'s box contains exactly n2 balls. In one move first player can take from 1 to k1 balls from his box and throw them away. Similarly, the second player can take from 1 to k2 balls from his box in his move. Players alternate turns and the first player starts the game. The one who can\'t make a move loses. Your task is to determine who wins if both players play optimally.
The first line contains four integers n1,\xe2\x80\x89n2,\xe2\x80\x89k1,\xe2\x80\x89k2. All numbers in the input are from 1 to 50.
This problem doesn\'t have subproblems. You will get 3 points for the correct submission.
Output ""First"" if the first player wins and ""Second"" otherwise.
Consider the first sample test. Each player has a box with 2 balls. The first player draws a single ball from his box in one move and the second player can either take 1 or 2 balls from his box in one move. No matter how the first player acts, the second player can always win if he plays wisely." "800  x20459"
512E "Fox And Polygon" "constructive algorithms, divide and conquer" "Fox Ciel just designed a puzzle game called ""Polygon""! It is played using triangulations of a regular n-edge polygon. The goal is to transform one triangulation to another by some tricky rules.
Triangulation of an n-edge poylgon is a set of n\xe2\x80\x89-\xe2\x80\x893 diagonals satisfying the condition that no two diagonals share a common internal point.
For example, the initial state of the game may look like (a) in above figure. And your goal may look like (c). In each step you can choose a diagonal inside the polygon (but not the one of edges of the polygon) and flip this diagonal. 
Suppose you are going to flip a diagonal a\xe2\x80\x89\xe2\x80\x93\xe2\x80\x89b. There always exist two triangles sharing a\xe2\x80\x89\xe2\x80\x93\xe2\x80\x89b as a side, let\'s denote them as a\xe2\x80\x89\xe2\x80\x93\xe2\x80\x89b\xe2\x80\x89\xe2\x80\x93\xe2\x80\x89c and a\xe2\x80\x89\xe2\x80\x93\xe2\x80\x89b\xe2\x80\x89\xe2\x80\x93\xe2\x80\x89d. As a result of this operation, the diagonal a\xe2\x80\x89\xe2\x80\x93\xe2\x80\x89b is replaced by a diagonal c\xe2\x80\x89\xe2\x80\x93\xe2\x80\x89d. It can be easily proven that after flip operation resulting set of diagonals is still a triangulation of the polygon.
So in order to solve above case, you may first flip diagonal 6\xe2\x80\x89\xe2\x80\x93\xe2\x80\x893, it will be replaced by diagonal 2\xe2\x80\x89\xe2\x80\x93\xe2\x80\x894. Then you flip diagonal 6\xe2\x80\x89\xe2\x80\x93\xe2\x80\x894 and get figure (c) as result.
Ciel just proved that for any starting and destination triangulations this game has a solution. She wants you to solve it in no more than 20\xe2\x80\x89000 steps for any puzzle satisfying n\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x891000.
The first line contain an integer n (4\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89n\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x891000), number of edges of the regular polygon. 
Then follows two groups of (n\xe2\x80\x89-\xe2\x80\x893) lines describing the original triangulation and goal triangulation.
Description of each triangulation consists of (n\xe2\x80\x89-\xe2\x80\x893) lines. Each line contains 2 integers ai and bi (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89ai,\xe2\x80\x89bi\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89n), describing a diagonal ai\xe2\x80\x89\xe2\x80\x93\xe2\x80\x89bi.
It is guaranteed that both original and goal triangulations are correct (i. e. no two diagonals share a common internal point in both of these triangulations).
First, output an integer k (0\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89k\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x8920,\xe2\x80\x89000): number of steps.
Then output k lines, each containing 2 integers ai and bi: the endpoints of a diagonal you are going to flip at step i. You may output ai and bi in any order.
If there are several possible solutions, output any of them.
Sample test 2 is discussed above and shown on the picture." "2900  x522"
512D "Fox And Travelling" "dp, trees" "Fox Ciel is going to travel to New Foxland during this summer.
New Foxland has n attractions that are linked by m undirected roads. Two attractions are called adjacent if they are linked by a road. Fox Ciel has k days to visit this city and each day she will visit exactly one attraction.
There is one important rule in New Foxland: you can\'t visit an attraction if it has more than one adjacent attraction that you haven\'t visited yet.
At the beginning Fox Ciel haven\'t visited any attraction. During her travelling she may move aribtrarly between attraction. After visiting attraction a, she may travel to any attraction b satisfying conditions above that hasn\'t been visited yet, even if it is not reachable from a by using the roads (Ciel uses boat for travelling between attractions, so it is possible).
 She wants to know how many different travelling plans she can make. Calculate this number modulo 109\xe2\x80\x89+\xe2\x80\x899 for every k from 0 to n since she hasn\'t decided for how many days she is visiting New Foxland.
First line contains two integers: n, m (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89n\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89100, ), the number of attractions and number of undirected roads.
Then next m lines each contain two integers ai and bi (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89ai,\xe2\x80\x89bi\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89n and ai\xe2\x80\x89\xe2\x89\xa0\xe2\x80\x89bi), describing a road. There is no more than one road connecting each pair of attractions.
Output n\xe2\x80\x89+\xe2\x80\x891 integer: the number of possible travelling plans modulo 109\xe2\x80\x89+\xe2\x80\x899 for all k from 0 to n.
In the first sample test for k\xe2\x80\x89=\xe2\x80\x893 there are 4 travelling plans: {1,\xe2\x80\x892,\xe2\x80\x893},\xe2\x80\x89{1,\xe2\x80\x893,\xe2\x80\x892},\xe2\x80\x89{3,\xe2\x80\x891,\xe2\x80\x892},\xe2\x80\x89{3,\xe2\x80\x892,\xe2\x80\x891}.
In the second sample test Ciel can\'t visit any attraction in the first day, so for k\xe2\x80\x89>\xe2\x80\x890 the answer is 0.
In the third sample test Foxlands look like this:" "2900  x979"
510E "Fox And Dinner" flows "Fox Ciel is participating in a party in Prime Kingdom. There are n foxes there (include Fox Ciel). The i-th fox is ai years old.
They will have dinner around some round tables. You want to distribute foxes such that:
If k foxes f1, f2, ..., fk are sitting around table in clockwise order, then for 1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89i\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89k\xe2\x80\x89-\xe2\x80\x891: fi and fi\xe2\x80\x89+\xe2\x80\x891 are adjacent, and f1 and fk are also adjacent.
If it is possible to distribute the foxes in the desired manner, find out a way to do that.
The first line contains single integer n (3\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89n\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89200): the number of foxes in this party. 
The second line contains n integers ai (2\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89ai\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89104).
If it is impossible to do this, output ""Impossible"".
Otherwise, in the first line output an integer m (): the number of tables.
Then output m lines, each line should start with an integer k -=\xe2\x80\x93 the number of foxes around that table, and then k numbers \xe2\x80\x94 indices of fox sitting around that table in clockwise order.
If there are several possible arrangements, output any of them.
In example 1, they can sit around one table, their ages are: 3-8-9-4, adjacent sums are: 11, 17, 13 and 7, all those integers are primes.
In example 2, it is not possible: the sum of 2+2 = 4 is not a prime number." "2300  x2207"
510D "Fox And Jumping" "bitmasks, brute force, dp, math" "Fox Ciel is playing a game. In this game there is an infinite long tape with cells indexed by integers (positive, negative and zero). At the beginning she is standing at the cell 0.
There are also n cards, each card has 2 attributes: length li and cost ci. If she pays ci dollars then she can apply i-th card. After applying i-th card she becomes able to make jumps of length li, i. e. from cell x to cell (x\xe2\x80\x89-\xe2\x80\x89li) or cell (x\xe2\x80\x89+\xe2\x80\x89li).
She wants to be able to jump to any cell on the tape (possibly, visiting some intermediate cells). For achieving this goal, she wants to buy some cards, paying as little money as possible. 
If this is possible, calculate the minimal cost.
The first line contains an integer n (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89n\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89300), number of cards.
The second line contains n numbers li (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89li\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89109), the jump lengths of cards.
The third line contains n numbers ci (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89ci\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89105), the costs of cards.
If it is impossible to buy some cards and become able to jump to any cell, output -1. Otherwise output the minimal cost of buying such set of cards.
In first sample test, buying one card is not enough: for example, if you buy a card with length 100, you can\'t jump to any cell whose index is not a multiple of 100. The best way is to buy first and second card, that will make you be able to jump to any cell.
In the second sample test, even if you buy all cards, you can\'t jump to any cell whose index is not a multiple of 10, so you should output -1." "1900  x5612"
510C "Fox And Names" "dfs and similar, graphs, sortings" "Fox Ciel is going to publish a paper on FOCS (Foxes Operated Computer Systems, pronounce: ""Fox""). She heard a rumor: the authors list on the paper is always sorted in the lexicographical order. 
After checking some examples, she found out that sometimes it wasn\'t true. On some papers authors\' names weren\'t sorted in lexicographical order in normal sense. But it was always true that after some modification of the order of letters in alphabet, the order of authors becomes lexicographical!
She wants to know, if there exists an order of letters in Latin alphabet such that the names on the paper she is submitting are following in the lexicographical order. If so, you should find out any such order.
Lexicographical order is defined in following way. When we compare s and t, first we find the leftmost position with differing characters: si\xe2\x80\x89\xe2\x89\xa0\xe2\x80\x89ti. If there is no such position (i. e. s is a prefix of t or vice versa) the shortest string is less. Otherwise, we compare characters si and ti according to their order in alphabet.
The first line contains an integer n (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89n\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89100): number of names.
Each of the following n lines contain one string namei (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89|namei|\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89100), the i-th name. Each name contains only lowercase Latin letters. All names are different.
If there exists such order of letters that the given names are sorted lexicographically, output any such order as a permutation of characters \'a\'\xe2\x80\x93\'z\' (i. e. first output the first letter of the modified alphabet, then the second, and so on).
Otherwise output a single word ""Impossible"" (without quotes)." "1600  x16508"
510B "Fox And Two Dots" "dfs and similar" "Fox Ciel is playing a mobile puzzle game called ""Two Dots"". The basic levels are played on a board of size n\xe2\x80\x89\xc3\x97\xe2\x80\x89m cells, like this:
Each cell contains a dot that has some color. We will use different uppercase Latin characters to express different colors.
The key of this game is to find a cycle that contain dots of same color. Consider 4 blue dots on the picture forming a circle as an example. Formally, we call a sequence of dots d1,\xe2\x80\x89d2,\xe2\x80\x89...,\xe2\x80\x89dk a cycle if and only if it meets the following condition:
Determine if there exists a cycle on the field.
The first line contains two integers n and m (2\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89n,\xe2\x80\x89m\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x8950): the number of rows and columns of the board.
Then n lines follow, each line contains a string consisting of m characters, expressing colors of dots in each line. Each character is an uppercase Latin letter.
Output ""Yes"" if there exists a cycle, and ""No"" otherwise.
In first sample test all \'A\' form a cycle.
In second sample there is no such cycle.
The third sample is displayed on the picture above (\'Y\' = Yellow, \'B\' = Blue, \'R\' = Red)." "1500  x14096"
510A "Fox And Snake" implementation "Fox Ciel starts to learn programming. The first task is drawing a fox! However, that turns out to be too hard for a beginner, so she decides to draw a snake instead.
A snake is a pattern on a n by m table. Denote c-th cell of r-th row as (r,\xe2\x80\x89c). The tail of the snake is located at (1,\xe2\x80\x891), then it\'s body extends to (1,\xe2\x80\x89m), then goes down 2 rows to (3,\xe2\x80\x89m), then goes left to (3,\xe2\x80\x891) and so on.
Your task is to draw this snake for Fox Ciel: the empty cells should be represented as dot characters (\'.\') and the snake cells should be filled with number signs (\'#\').
Consider sample tests in order to understand the snake pattern.
The only line contains two integers: n and m (3\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89n,\xe2\x80\x89m\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x8950). 
n is an odd number.
Output n lines. Each line should contain a string consisting of m characters. Do not output spaces." "800  x84862"
509F "Progress Monitoring" "dp, trees" "Programming teacher Dmitry Olegovich is going to propose the following task for one of his tests for students:
You are given a tree T with n vertices, specified by its adjacency matrix a[1... n,\xe2\x80\x891... n]. What is the output of the following pseudocode?
In order to simplify the test results checking procedure, Dmitry Olegovich decided to create a tree T such that the result is his favorite sequence b. On the other hand, Dmitry Olegovich doesn\'t want to provide students with same trees as input, otherwise they might cheat. That\'s why Dmitry Olegovich is trying to find out the number of different trees T such that the result of running the above pseudocode with T as input is exactly the sequence b. Can you help him?
Two trees with n vertices are called different if their adjacency matrices a1 and a2 are different, i. e. there exists a pair (i,\xe2\x80\x89j), such that 1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89i,\xe2\x80\x89j\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89n and a1[i][j]\xe2\x80\x89\xe2\x89\xa0\xe2\x80\x89a2[i][j].
The first line contains the positive integer n (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89n\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89500) \xe2\x80\x94 the length of sequence b. 
The second line contains n positive integers b1,\xe2\x80\x89b2,\xe2\x80\x89...,\xe2\x80\x89bn (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89bi\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89n). It is guaranteed that b is a permutation, or in other words, each of the numbers 1,\xe2\x80\x892,\xe2\x80\x89...,\xe2\x80\x89n appears exactly once in the sequence b. Also it is guaranteed that b1\xe2\x80\x89=\xe2\x80\x891.
Output the number of trees satisfying the conditions above modulo 109\xe2\x80\x89+\xe2\x80\x897." "2300  x1075"
509E "Pretty Song" "math, strings" "When Sasha was studying in the seventh grade, he started listening to music a lot. In order to evaluate which songs he likes more, he introduced the notion of the song\'s prettiness. The title of the song is a word consisting of uppercase Latin letters. The prettiness of the song is the prettiness of its title.
Let\'s define the simple prettiness of a word as the ratio of the number of vowels in the word to the number of all letters in the word.
Let\'s define the prettiness of a word as the sum of simple prettiness of all the substrings of the word.
More formally, let\'s define the function vowel(c) which is equal to 1, if c is a vowel, and to 0 otherwise. Let si be the i-th character of string s, and si..j be the substring of word s, staring at the i-th character and ending at the j-th character (sisi\xe2\x80\x89+\xe2\x80\x891... sj, i\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89j).
Then the simple prettiness of s is defined by the formula:
The prettiness of s equals 
Find the prettiness of the given song title.
We assume that the vowels are I,\xe2\x80\x89E,\xe2\x80\x89A,\xe2\x80\x89O,\xe2\x80\x89U,\xe2\x80\x89Y.
The input contains a single string s (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89|s|\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x895\xc2\xb7105) \xe2\x80\x94 the title of the song.
Print the prettiness of the song with the absolute or relative error of at most 10\xe2\x80\x89-\xe2\x80\x896.
In the first sample all letters are vowels. The simple prettiness of each substring is 1. The word of length 7 has 28 substrings. So, the prettiness of the song equals to 28." "2000  x1802"
509D "Restoring Numbers" "constructive algorithms, math" "Vasya had two arrays consisting of non-negative integers: a of size n and b of size m. Vasya chose a positive integer k and created an n\xe2\x80\x89\xc3\x97\xe2\x80\x89m matrix v using the following formula:
Vasya wrote down matrix v on a piece of paper and put it in the table.
A year later Vasya was cleaning his table when he found a piece of paper containing an n\xe2\x80\x89\xc3\x97\xe2\x80\x89m matrix w. He remembered making a matrix one day by the rules given above but he was not sure if he had found the paper with the matrix v from those days. Your task is to find out if the matrix w that you\'ve found could have been obtained by following these rules and if it could, then for what numbers k,\xe2\x80\x89a1,\xe2\x80\x89a2,\xe2\x80\x89...,\xe2\x80\x89an,\xe2\x80\x89b1,\xe2\x80\x89b2,\xe2\x80\x89...,\xe2\x80\x89bm it is possible.
The first line contains integers n and m (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89n,\xe2\x80\x89m\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89100), separated by a space \xe2\x80\x94 the number of rows and columns in the found matrix, respectively. 
The i-th of the following lines contains numbers wi,\xe2\x80\x891,\xe2\x80\x89wi,\xe2\x80\x892,\xe2\x80\x89...,\xe2\x80\x89wi,\xe2\x80\x89m (0\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89wi,\xe2\x80\x89j\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89109), separated by spaces \xe2\x80\x94 the elements of the i-th row of matrix w.
If the matrix w could not have been obtained in the manner described above, print ""NO"" (without quotes) in the single line of output.
Otherwise, print four lines.
In the first line print ""YES"" (without quotes).
In the second line print an integer k (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89k\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x891018). Note that each element of table w should be in range between 0 and k\xe2\x80\x89-\xe2\x80\x891 inclusively.
In the third line print n integers a1,\xe2\x80\x89a2,\xe2\x80\x89...,\xe2\x80\x89an (0\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89ai\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x891018), separated by spaces.
In the fourth line print m integers b1,\xe2\x80\x89b2,\xe2\x80\x89...,\xe2\x80\x89bm (0\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89bi\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x891018), separated by spaces.
By  we denote the remainder of integer division of b by c.
It is guaranteed that if there exists some set of numbers k,\xe2\x80\x89a1,\xe2\x80\x89...,\xe2\x80\x89an,\xe2\x80\x89b1,\xe2\x80\x89...,\xe2\x80\x89bm, that you could use to make matrix w, then there also exists a set of numbers that meets the limits 1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89k\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x891018, 1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89ai\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x891018, 1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89bi\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x891018 in the output format. In other words, these upper bounds are introduced only for checking convenience purposes." "2200  x760"
509C "Sums of Digits" "dp, greedy, implementation" "Vasya had a strictly increasing sequence of positive integers a1, ..., an. Vasya used it to build a new sequence b1, ..., bn, where bi is the sum of digits of ai\'s decimal representation. Then sequence ai got lost and all that remained is sequence bi.
Vasya wonders what the numbers ai could be like. Of all the possible options he likes the one sequence with the minimum possible last number an. Help Vasya restore the initial sequence.
It is guaranteed that such a sequence always exists.
The first line contains a single integer number n (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89n\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89300).
Next n lines contain integer numbers b1, ..., bn  \xe2\x80\x94 the required sums of digits. All bi belong to the range 1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89bi\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89300.
Print n integer numbers, one per line \xe2\x80\x94 the correct option for numbers ai, in order of following in sequence. The sequence should be strictly increasing. The sum of digits of the i-th number should be equal to bi. 
If there are multiple sequences with least possible number an, print any of them. Print the numbers without leading zeroes." "2000  x2101"
509B "Painting Pebbles" "constructive algorithms, greedy, implementation" "There are n piles of pebbles on the table, the i-th pile contains ai pebbles. Your task is to paint each pebble using one of the k given colors so that for each color c and any two piles i and j the difference between the number of pebbles of color c in pile i and number of pebbles of color c in pile j is at most one.
In other words, let\'s say that bi,\xe2\x80\x89c is the number of pebbles of color c in the i-th pile. Then for any 1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89c\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89k, 1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89i,\xe2\x80\x89j\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89n the following condition must be satisfied |bi,\xe2\x80\x89c\xe2\x80\x89-\xe2\x80\x89bj,\xe2\x80\x89c|\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x891. It isn\'t necessary to use all k colors: if color c hasn\'t been used in pile i, then bi,\xe2\x80\x89c is considered to be zero.
The first line of the input contains positive integers n and k (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89n,\xe2\x80\x89k\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89100), separated by a space \xe2\x80\x94 the number of piles and the number of colors respectively.
The second line contains n positive integers a1,\xe2\x80\x89a2,\xe2\x80\x89...,\xe2\x80\x89an (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89ai\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89100) denoting number of pebbles in each of the piles.
If there is no way to paint the pebbles satisfying the given condition, output ""NO"" (without quotes) .
Otherwise in the first line output ""YES"" (without quotes). Then n lines should follow, the i-th of them should contain ai space-separated integers. j-th (1\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89j\xe2\x80\x89\xe2\x89\xa4\xe2\x80\x89ai) of these integers should be equal to the color of the j-th pebble in the i-th pile. If there are several possible answers, you may output any of them." "1300  x9641"
509A "Maximum in Table" "brute force, implementation" "An n\xe2\x80\x89\xc3\x97\xe2\x80\x89n table a is defined as follows:
These conditions define all the values in the table.
